[20:09:29 gpu 11.5G ram 6.0G] (0) Epoch 1/1, Batch 1/9734 (mgh16_4), Loss: 4.6562
[22:26:45 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5753/9734 (mgh3_0), Loss: 2.0312
[22:26:46 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5754/9734 (mgh57_0), Loss: 1.0312
[22:26:46 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5755/9734 (mgh6_1), Loss: 6.9688
[22:26:46 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5756/9734 (mgh42_0), Loss: 4.7812
[22:26:59 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5757/9734 (mgh28_0), Loss: 3.4531
[22:26:59 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5758/9734 (mgh40_1), Loss: 0.7734
[22:26:59 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5759/9734 (btbank10_1), Loss: 3.5000
[22:27:00 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5760/9734 (mgh40_6), Loss: 0.9492
[22:27:00 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5761/9734 (mgh12_1), Loss: 0.8438
[22:27:00 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5762/9734 (mgh42_0), Loss: 1.9219
[22:27:00 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5763/9734 (mgh3_0), Loss: 1.5625
[22:27:01 gpu 11.6G ram 16.1G] (0) Epoch 1/1, Batch 5764/9734 (mgh46_0), Loss: 1.2891
[22:27:01 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5765/9734 (mgh40_2), Loss: 3.5000
[22:27:01 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5766/9734 (mgh6_1), Loss: 1.2109
[22:27:01 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5767/9734 (mgh28_0), Loss: 3.7031
[22:27:02 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5768/9734 (mgh9_1), Loss: 1.3672
[22:27:02 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5769/9734 (mgh30_1), Loss: 0.5703
[22:27:05 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5770/9734 (mgh7_2), Loss: 1.7031
[22:27:05 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5771/9734 (mgh32_0), Loss: 1.3203
[22:27:05 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5772/9734 (mgh19_1), Loss: 1.3828
[22:27:05 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5773/9734 (mgh40_3), Loss: 1.0781
[22:27:06 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5774/9734 (mgh28_0), Loss: 4.0938
[22:27:06 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5775/9734 (mgh23_1), Loss: 0.7266
[22:27:06 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5776/9734 (mgh34_1), Loss: 1.5781
[22:27:06 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5777/9734 (mgh40_0), Loss: 2.2812
[22:27:06 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5778/9734 (mgh40_0), Loss: 2.1406
[22:27:07 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5779/9734 (mgh18_0), Loss: 0.6250
[22:27:07 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5780/9734 (mgh10_0), Loss: 1.2891
[22:27:07 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5781/9734 (mgh6_1), Loss: 1.2266
[22:27:07 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5782/9734 (mgh32_0), Loss: 1.2578
[22:27:08 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5783/9734 (mgh16_4), Loss: 2.9844
[22:27:28 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5784/9734 (mgh1_2), Loss: 2.1719
[22:27:28 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5785/9734 (mgh40_3), Loss: 0.8438
[22:27:29 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5786/9734 (mgh51_0), Loss: 0.4785
[22:27:29 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5787/9734 (mgh42_0), Loss: 1.9375
[22:27:29 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5788/9734 (mgh40_5), Loss: 0.5625
[22:27:29 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5789/9734 (mgh7_2), Loss: 1.0781
[22:27:30 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5790/9734 (mgh25_1), Loss: 0.6914
[22:27:30 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5791/9734 (mgh17_1), Loss: 1.4375
[22:27:30 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5792/9734 (mgh7_2), Loss: 30.2500
[22:27:30 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5793/9734 (mgh51_0), Loss: 0.4863
[22:27:31 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5794/9734 (mgh52_0), Loss: 0.5586
[22:27:31 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5795/9734 (mgh33_0), Loss: 0.6016
[22:27:31 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5796/9734 (mgh50_0), Loss: 3.0469
[22:27:31 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5797/9734 (mgh11_0), Loss: 1.7031
[22:27:32 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5798/9734 (mgh36_1), Loss: 17.3750
[22:27:32 gpu 11.6G ram 16.1G] (0) Epoch 1/1, Batch 5799/9734 (mgh4_0), Loss: 2.5312
[22:27:32 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5800/9734 (mgh25_1), Loss: 0.8477
[22:27:32 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5801/9734 (mgh29_1), Loss: 0.6289
[22:27:32 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5802/9734 (mgh40_0), Loss: 2.1250
[22:27:33 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5803/9734 (mgh54_1), Loss: 0.8555
[22:27:33 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5804/9734 (mgh19_1), Loss: 3.3750
[22:27:33 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5805/9734 (mgh51_0), Loss: 0.5508
[22:27:33 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5806/9734 (mgh40_2), Loss: 3.1719
[22:27:33 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5807/9734 (mgh54_1), Loss: 0.7812
[22:27:34 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5808/9734 (mgh9_1), Loss: 0.8906
[22:27:34 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5809/9734 (mgh19_1), Loss: 1.0625
[22:27:34 gpu 11.6G ram 16.1G] (0) Epoch 1/1, Batch 5810/9734 (mgh34_3), Loss: 1.0469
[22:27:50 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5811/9734 (mgh17_1), Loss: 1.3047
[22:27:50 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5812/9734 (mgh11_0), Loss: 1.7500
[22:27:50 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5813/9734 (mgh35_0), Loss: 1.2578
[22:27:50 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5814/9734 (mgh13_0), Loss: 0.4902
[22:27:51 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5815/9734 (mgh3_0), Loss: 1.5938
[22:27:56 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5816/9734 (btbank1_1), Loss: 2.9219
[22:27:56 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5817/9734 (mgh43_0), Loss: 1.4766
[22:27:56 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5818/9734 (mgh2_1), Loss: 0.6719
[22:27:56 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5819/9734 (mgh49_0), Loss: 2.0156
[22:27:57 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5820/9734 (mgh18_0), Loss: 0.5273
[22:27:57 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5821/9734 (mgh13_0), Loss: 0.7227
[22:27:57 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5822/9734 (mgh33_0), Loss: 0.6758
[22:27:57 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5823/9734 (mgh6_1), Loss: 0.8086
[22:27:58 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5824/9734 (mgh40_0), Loss: 1.8984
[22:27:58 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5825/9734 (mgh7_2), Loss: 1.2031
[22:27:58 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5826/9734 (mgh17_0), Loss: 2.1875
[22:27:58 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5827/9734 (mgh4_0), Loss: 2.3750
[22:27:58 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5828/9734 (mgh4_0), Loss: 1.8828
[22:27:59 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5829/9734 (mgh51_0), Loss: 0.6523
[22:27:59 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5830/9734 (mgh40_1), Loss: 0.7891
[22:27:59 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5831/9734 (mgh36_2), Loss: 0.8633
[22:27:59 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5832/9734 (mgh28_0), Loss: 33.2500
[22:28:00 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5833/9734 (mgh3_2), Loss: 1.6406
[22:28:07 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5834/9734 (btbank3_2), Loss: 4.1875
[22:28:07 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5835/9734 (mgh33_0), Loss: 0.6055
[22:28:07 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5836/9734 (mgh40_1), Loss: 0.7383
[22:28:07 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5837/9734 (mgh17_1), Loss: 1.2031
[22:28:14 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5838/9734 (mgh19_1), Loss: 1.0234
[22:28:14 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5839/9734 (mgh28_0), Loss: 3.9688
[22:28:14 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5840/9734 (mgh60_1), Loss: 3.6406
[22:28:14 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5841/9734 (mgh55_0), Loss: 1.5469
[22:28:15 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5842/9734 (mgh52_0), Loss: 0.4551
[22:29:17 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5843/9734 (btbank7_1), Loss: 3.8594
[22:29:17 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5844/9734 (mgh8_0), Loss: 2.4844
[22:29:17 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5845/9734 (mgh20_0), Loss: 1.9375
[22:29:17 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5846/9734 (mgh57_0), Loss: 1.5625
[22:29:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5847/9734 (mgh30_1), Loss: 0.6875
[22:29:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5848/9734 (mgh19_1), Loss: 1.1484
[22:29:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5849/9734 (mgh29_1), Loss: 0.7031
[22:29:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5850/9734 (btbank3_2), Loss: 3.9844
[22:29:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5851/9734 (mgh54_1), Loss: 1.0781
[22:29:19 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5852/9734 (mgh57_0), Loss: 1.1328
[22:29:19 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5853/9734 (mgh53_0), Loss: 11.7500
[22:29:19 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5854/9734 (mgh51_0), Loss: 0.5859
[22:29:19 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5855/9734 (mgh40_2), Loss: 3.0781
[22:29:20 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5856/9734 (mgh28_0), Loss: 3.5312
[22:29:20 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5857/9734 (mgh34_1), Loss: 1.1562
[22:29:20 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5858/9734 (mgh29_1), Loss: 0.2949
[22:29:20 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5859/9734 (mgh19_1), Loss: 0.8945
[22:29:20 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5860/9734 (mgh33_0), Loss: 0.6797
[22:29:21 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5861/9734 (mgh25_1), Loss: 0.6484
[22:29:21 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5862/9734 (mgh10_4), Loss: 1.8906
[22:29:21 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5863/9734 (mgh40_6), Loss: 0.9023
[22:29:21 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5864/9734 (mgh29_0), Loss: 0.8047
[22:29:22 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5865/9734 (mgh8_0), Loss: 5.0312
[22:29:22 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5866/9734 (mgh40_0), Loss: 2.0312
[22:29:22 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5867/9734 (mgh40_2), Loss: 3.1719
[22:29:22 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5868/9734 (mgh22_0), Loss: 3.5781
[22:29:22 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5869/9734 (mgh52_0), Loss: 0.6445
[22:29:47 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5870/9734 (mgh13_0), Loss: 0.5469
[22:29:47 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5871/9734 (mgh40_2), Loss: 3.1094
[22:29:47 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5872/9734 (mgh40_3), Loss: 1.0938
[22:29:47 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5873/9734 (mgh40_0), Loss: 2.4062
[22:29:47 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5874/9734 (mgh9_1), Loss: 1.0859
[22:29:48 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5875/9734 (mgh33_0), Loss: 0.6328
[22:29:48 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5876/9734 (mgh34_2), Loss: 1.6797
[22:29:48 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5877/9734 (mgh61_0), Loss: 0.4551
[22:29:48 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5878/9734 (mgh10_4), Loss: 2.0625
[22:29:48 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5879/9734 (mgh1_2), Loss: 2.4219
[22:29:49 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5880/9734 (mgh10_4), Loss: 2.0312
[22:29:49 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5881/9734 (mgh7_2), Loss: 0.9883
[22:29:49 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5882/9734 (mgh3_0), Loss: 1.1875
[22:29:49 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5883/9734 (mgh36_0), Loss: 1.3281
[22:29:49 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5884/9734 (mgh17_1), Loss: 1.2500
[22:29:50 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5885/9734 (mgh40_1), Loss: 1.0703
[22:29:50 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5886/9734 (mgh40_4), Loss: 2.4375
[22:29:50 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5887/9734 (mgh47_0), Loss: 0.8320
[22:29:50 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5888/9734 (mgh40_6), Loss: 1.3281
[22:29:51 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5889/9734 (mgh9_1), Loss: 0.9297
[22:29:51 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5890/9734 (mgh40_5), Loss: 0.7266
[22:29:51 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5891/9734 (mgh25_1), Loss: 0.7500
[22:29:51 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5892/9734 (mgh3_1), Loss: 1.6641
[22:29:52 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5893/9734 (mgh36_2), Loss: 1.1094
[22:29:52 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5894/9734 (mgh17_1), Loss: 1.1172
[22:29:52 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5895/9734 (mgh40_0), Loss: 2.3125
[22:29:52 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5896/9734 (mgh6_1), Loss: 1.2734
[22:30:09 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5897/9734 (mgh40_2), Loss: 3.2031
[22:30:09 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5898/9734 (mgh28_0), Loss: 3.9062
[22:30:10 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5899/9734 (mgh23_1), Loss: 0.6641
[22:30:10 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5900/9734 (mgh28_0), Loss: 3.7969
[22:30:10 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5901/9734 (mgh20_0), Loss: 1.6797
[22:30:10 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5902/9734 (mgh20_0), Loss: 1.9219
[22:30:11 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5903/9734 (mgh40_2), Loss: 3.0312
[22:30:11 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5904/9734 (mgh34_1), Loss: 3.2656
[22:30:11 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5905/9734 (mgh36_0), Loss: 1.3359
[22:30:11 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5906/9734 (mgh40_2), Loss: 3.2188
[22:30:11 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5907/9734 (mgh11_0), Loss: 1.4766
[22:30:12 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5908/9734 (mgh40_6), Loss: 1.2188
[22:30:12 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5909/9734 (mgh6_1), Loss: 36.5000
[22:30:12 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5910/9734 (mgh18_0), Loss: 0.4727
[22:30:12 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5911/9734 (mgh32_0), Loss: 0.9297
[22:30:12 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5912/9734 (mgh34_4), Loss: 2.7031
[22:30:13 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5913/9734 (mgh34_1), Loss: 4.3125
[22:30:13 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5914/9734 (mgh40_1), Loss: 0.7344
[22:30:13 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5915/9734 (mgh13_0), Loss: 0.7148
[22:30:22 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5916/9734 (btbank2_3), Loss: 4.7812
[22:30:22 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5917/9734 (mgh1_0), Loss: 2.6406
[22:30:23 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5918/9734 (mgh18_0), Loss: 0.6133
[22:30:23 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5919/9734 (mgh11_0), Loss: 1.6719
[22:30:23 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5920/9734 (mgh40_2), Loss: 2.9219
[22:30:23 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5921/9734 (mgh40_2), Loss: 3.0312
[22:30:23 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5922/9734 (mgh28_0), Loss: 3.6562
[22:30:23 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5923/9734 (mgh18_0), Loss: 0.6484
[22:30:33 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5924/9734 (mgh40_2), Loss: 3.5781
[22:30:33 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5925/9734 (mgh29_1), Loss: 0.5586
[22:30:33 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5926/9734 (mgh18_0), Loss: 0.5273
[22:30:33 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5927/9734 (mgh40_5), Loss: 0.7695
[22:30:34 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5928/9734 (mgh36_1), Loss: 7.3750
[22:30:34 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5929/9734 (mgh60_1), Loss: 4.5625
[22:30:34 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5930/9734 (mgh40_2), Loss: 3.3906
[22:30:34 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5931/9734 (mgh12_1), Loss: 0.7891
[22:30:34 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5932/9734 (mgh54_1), Loss: 0.8945
[22:30:35 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5933/9734 (btbank2_6), Loss: 4.0000
[22:30:35 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5934/9734 (mgh40_2), Loss: 3.0000
[22:30:35 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5935/9734 (mgh9_0), Loss: 1.2500
[22:30:35 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5936/9734 (mgh28_0), Loss: 3.6562
[22:30:37 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5937/9734 (mgh33_0), Loss: 0.6445
[22:30:38 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5938/9734 (mgh40_0), Loss: 2.2344
[22:30:38 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5939/9734 (mgh30_1), Loss: 0.5977
[22:30:38 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5940/9734 (mgh40_6), Loss: 1.1016
[22:30:39 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5941/9734 (mgh29_1), Loss: 0.5430
[22:30:39 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5942/9734 (mgh10_4), Loss: 1.6250
[22:30:46 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5943/9734 (mgh40_2), Loss: 2.9219
[22:30:46 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5944/9734 (mgh40_2), Loss: 3.0312
[22:30:47 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5945/9734 (mgh22_0), Loss: 3.0938
[22:30:47 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5946/9734 (mgh26_0), Loss: 1.0703
[22:30:47 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5947/9734 (mgh2_1), Loss: 0.5781
[22:30:47 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5948/9734 (mgh40_2), Loss: 2.9375
[22:30:47 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5949/9734 (mgh40_5), Loss: 10.5000
[22:30:48 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5950/9734 (mgh36_2), Loss: 13.5000
[22:30:55 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5951/9734 (mgh36_1), Loss: 36.7500
[22:30:55 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5952/9734 (mgh8_0), Loss: 1.1328
[22:30:55 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5953/9734 (mgh4_0), Loss: 1.9453
[22:30:55 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5954/9734 (mgh34_1), Loss: 135.0000
[22:30:56 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5955/9734 (mgh40_2), Loss: 3.0469
[22:31:16 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5956/9734 (btbank2_1), Loss: 4.3438
[22:31:17 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5957/9734 (mgh57_0), Loss: 2.4375
[22:31:17 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5958/9734 (mgh23_1), Loss: 0.6758
[22:31:17 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5959/9734 (mgh25_1), Loss: 0.9180
[22:31:17 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5960/9734 (mgh33_0), Loss: 0.5273
[22:31:17 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5961/9734 (mgh40_2), Loss: 3.0469
[22:31:17 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5962/9734 (mgh40_2), Loss: 3.2969
[22:31:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5963/9734 (mgh25_0), Loss: 1.6406
[22:31:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5964/9734 (mgh34_3), Loss: 1.1172
[22:31:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5965/9734 (mgh40_2), Loss: 3.0156
[22:31:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5966/9734 (mgh11_0), Loss: 1.6016
[22:31:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5967/9734 (mgh11_0), Loss: 1.9375
[22:31:19 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5968/9734 (mgh51_0), Loss: 0.5273
[22:31:19 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5969/9734 (mgh11_0), Loss: 1.6484
[22:31:19 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5970/9734 (mgh22_0), Loss: 3.2188
[22:31:19 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5971/9734 (mgh30_0), Loss: 0.7812
[22:31:20 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5972/9734 (mgh20_0), Loss: 1.9219
[22:31:40 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 5973/9734 (btbank1_0), Loss: 2.9688
